anio;region;departamento;rango_edad;sexo;pob
2027;Caribe;Magdalena;50 - 54;Masculino;39323
2027;Caribe;Magdalena;55 - 59;Masculino;35379
2027;Caribe;Magdalena;60 - 64;Masculino;30775
2027;Caribe;Magdalena;65 - 69;Masculino;24702
2027;Caribe;Magdalena;70 - 74;Masculino;18090
2027;Caribe;Magdalena;75 - 79;Masculino;12561
2027;Caribe;Magdalena;80 - 84;Masculino;7024
2027;Caribe;Magdalena;85 - 89;Masculino;5431
2028;Caribe;Magdalena;0 - 4;Femenino;56990
2028;Caribe;Magdalena;10 - 14;Femenino;65515
2028;Caribe;Magdalena;15 - 19;Femenino;66449
2028;Caribe;Magdalena;20 - 24;Femenino;64456
2028;Caribe;Magdalena;25 - 29;Femenino;63158
2028;Caribe;Magdalena;30 - 34;Femenino;60011
2028;Caribe;Magdalena;35 - 39;Femenino;55371
2028;Caribe;Magdalena;40 - 44;Femenino;50739
2028;Caribe;Magdalena;45 - 49;Femenino;46835
2028;Caribe;Magdalena;5 - 9;Femenino;60422
2028;Caribe;Magdalena;50 - 54;Femenino;42240
2028;Caribe;Magdalena;55 - 59;Femenino;38121
2028;Caribe;Magdalena;60 - 64;Femenino;33941
2028;Caribe;Magdalena;65 - 69;Femenino;28085
2028;Caribe;Magdalena;70 - 74;Femenino;20963
2028;Caribe;Magdalena;75 - 79;Femenino;15043
2028;Caribe;Magdalena;80 - 84;Femenino;8731
2028;Caribe;Magdalena;85 - 89;Femenino;6993
2028;Caribe;Magdalena;0 - 4;Masculino;59898
2028;Caribe;Magdalena;10 - 14;Masculino;68567
2028;Caribe;Magdalena;15 - 19;Masculino;70623
2028;Caribe;Magdalena;20 - 24;Masculino;68159
2028;Caribe;Magdalena;25 - 29;Masculino;64643
2028;Caribe;Magdalena;30 - 34;Masculino;60462
2028;Caribe;Magdalena;35 - 39;Masculino;54994
2028;Caribe;Magdalena;40 - 44;Masculino;49308
2028;Caribe;Magdalena;45 - 49;Masculino;44662
2028;Caribe;Magdalena;5 - 9;Masculino;63277
2028;Caribe;Magdalena;50 - 54;Masculino;40070
2028;Caribe;Magdalena;55 - 59;Masculino;35850
2028;Caribe;Magdalena;60 - 64;Masculino;31452
2028;Caribe;Magdalena;65 - 69;Masculino;25606
2028;Caribe;Magdalena;70 - 74;Masculino;18753
2028;Caribe;Magdalena;75 - 79;Masculino;13114
2028;Caribe;Magdalena;80 - 84;Masculino;7405
2028;Caribe;Magdalena;85 - 89;Masculino;5508
2029;Caribe;Magdalena;0 - 4;Femenino;56277
2029;Caribe;Magdalena;10 - 14;Femenino;64657
2029;Caribe;Magdalena;15 - 19;Femenino;66352
2029;Caribe;Magdalena;20 - 24;Femenino;64503
2029;Caribe;Magdalena;25 - 29;Femenino;63011
2029;Caribe;Magdalena;30 - 34;Femenino;60656
2029;Caribe;Magdalena;35 - 39;Femenino;56289
2029;Caribe;Magdalena;40 - 44;Femenino;51416
2029;Caribe;Magdalena;45 - 49;Femenino;47543
2029;Caribe;Magdalena;5 - 9;Femenino;59445
2029;Caribe;Magdalena;50 - 54;Femenino;43072
2029;Caribe;Magdalena;55 - 59;Femenino;38603
2029;Caribe;Magdalena;60 - 64;Femenino;34616
2029;Caribe;Magdalena;65 - 69;Femenino;29067
2029;Caribe;Magdalena;70 - 74;Femenino;21867
2029;Caribe;Magdalena;75 - 79;Femenino;15712
2029;Caribe;Magdalena;80 - 84;Femenino;9324
2029;Caribe;Magdalena;85 - 89;Femenino;7252
2029;Caribe;Magdalena;0 - 4;Masculino;59153
2029;Caribe;Magdalena;10 - 14;Masculino;67602
2029;Caribe;Magdalena;15 - 19;Masculino;70403
2029;Caribe;Magdalena;20 - 24;Masculino;68363
2029;Caribe;Magdalena;25 - 29;Masculino;64803
2029;Caribe;Magdalena;30 - 34;Masculino;61149
2029;Caribe;Magdalena;35 - 39;Masculino;56053
2029;Caribe;Magdalena;40 - 44;Masculino;50164
2029;Caribe;Magdalena;45 - 49;Masculino;45458
2029;Caribe;Magdalena;5 - 9;Masculino;62354
2029;Caribe;Magdalena;50 - 54;Masculino;40864
2029;Caribe;Magdalena;55 - 59;Masculino;36321
2029;Caribe;Magdalena;60 - 64;Masculino;32095
2029;Caribe;Magdalena;65 - 69;Masculino;26464
2029;Caribe;Magdalena;70 - 74;Masculino;19500
2029;Caribe;Magdalena;75 - 79;Masculino;13616
2029;Caribe;Magdalena;80 - 84;Masculino;7845
2029;Caribe;Magdalena;85 - 89;Masculino;5628
2030;Caribe;Magdalena;0 - 4;Femenino;55579
2030;Caribe;Magdalena;10 - 14;Femenino;63854
2030;Caribe;Magdalena;15 - 19;Femenino;66166
2030;Caribe;Magdalena;20 - 24;Femenino;64601
2030;Caribe;Magdalena;25 - 29;Femenino;62805
2030;Caribe;Magdalena;30 - 34;Femenino;61233
2030;Caribe;Magdalena;35 - 39;Femenino;57125
2030;Caribe;Magdalena;40 - 44;Femenino;52173
2030;Caribe;Magdalena;45 - 49;Femenino;48243
2030;Caribe;Magdalena;5 - 9;Femenino;58392
2030;Caribe;Magdalena;50 - 54;Femenino;43873
2030;Caribe;Magdalena;55 - 59;Femenino;39161
2030;Caribe;Magdalena;60 - 64;Femenino;35268
2030;Caribe;Magdalena;65 - 69;Femenino;29963
2030;Caribe;Magdalena;70 - 74;Femenino;22852
2030;Caribe;Magdalena;75 - 79;Femenino;16330
2030;Caribe;Magdalena;80 - 84;Femenino;9992
2030;Caribe;Magdalena;85 - 89;Femenino;7556
2030;Caribe;Magdalena;0 - 4;Masculino;58421
2030;Caribe;Magdalena;10 - 14;Masculino;66751
2030;Caribe;Magdalena;15 - 19;Masculino;70058
2030;Caribe;Magdalena;20 - 24;Masculino;68536
2030;Caribe;Magdalena;25 - 29;Masculino;64949
2030;Caribe;Magdalena;30 - 34;Masculino;61756
2030;Caribe;Magdalena;35 - 39;Masculino;57028
2030;Caribe;Magdalena;40 - 44;Masculino;51099
2030;Caribe;Magdalena;45 - 49;Masculino;46292
2030;Caribe;Magdalena;5 - 9;Masculino;61328
2030;Caribe;Magdalena;50 - 54;Masculino;41626
2030;Caribe;Magdalena;55 - 59;Masculino;36882
2030;Caribe;Magdalena;60 - 64;Masculino;32712
2030;Caribe;Magdalena;65 - 69;Masculino;27257
2030;Caribe;Magdalena;70 - 74;Masculino;20316
2030;Caribe;Magdalena;75 - 79;Masculino;14091
2030;Caribe;Magdalena;80 - 84;Masculino;8325
2030;Caribe;Magdalena;85 - 89;Masculino;5794
2031;Caribe;Magdalena;0 - 4;Femenino;54919
2031;Caribe;Magdalena;10 - 14;Femenino;62785
2031;Caribe;Magdalena;15 - 19;Femenino;65866
2031;Caribe;Magdalena;20 - 24;Femenino;64714
2031;Caribe;Magdalena;25 - 29;Femenino;62625
2031;Caribe;Magdalena;30 - 34;Femenino;61639
2031;Caribe;Magdalena;35 - 39;Femenino;57888
2031;Caribe;Magdalena;40 - 44;Femenino;53033
2031;Caribe;Magdalena;45 - 49;Femenino;48943
2031;Caribe;Magdalena;5 - 9;Femenino;57620
2031;Caribe;Magdalena;50 - 54;Femenino;44636
2031;Caribe;Magdalena;55 - 59;Femenino;39814
2031;Caribe;Magdalena;60 - 64;Femenino;35870
2031;Caribe;Magdalena;65 - 69;Femenino;30790
2031;Caribe;Magdalena;70 - 74;Femenino;23886
2031;Caribe;Magdalena;75 - 79;Femenino;16946
2031;Caribe;Magdalena;80 - 84;Femenino;10694
2031;Caribe;Magdalena;85 - 89;Femenino;7911
2031;Caribe;Magdalena;0 - 4;Masculino;57731
2031;Caribe;Magdalena;10 - 14;Masculino;65652
2031;Caribe;Magdalena;15 - 19;Masculino;69597
2031;Caribe;Magdalena;20 - 24;Masculino;68665
2031;Caribe;Magdalena;25 - 29;Masculino;65100
2031;Caribe;Magdalena;30 - 34;Masculino;62260
2031;Caribe;Magdalena;35 - 39;Masculino;57900
2031;Caribe;Magdalena;40 - 44;Masculino;52138
2031;Caribe;Magdalena;45 - 49;Masculino;47121
2031;Caribe;Magdalena;5 - 9;Masculino;60579
2031;Caribe;Magdalena;50 - 54;Masculino;42371
2031;Caribe;Magdalena;55 - 59;Masculino;37536
2031;Caribe;Magdalena;60 - 64;Masculino;33286
2031;Caribe;Magdalena;65 - 69;Masculino;27993
2031;Caribe;Magdalena;70 - 74;Masculino;21191
2031;Caribe;Magdalena;75 - 79;Masculino;14564
2031;Caribe;Magdalena;80 - 84;Masculino;8835
2031;Caribe;Magdalena;85 - 89;Masculino;5997
2032;Caribe;Magdalena;0 - 4;Femenino;54292
2032;Caribe;Magdalena;10 - 14;Femenino;61502
2032;Caribe;Magdalena;15 - 19;Femenino;65417
2032;Caribe;Magdalena;20 - 24;Femenino;64798
2032;Caribe;Magdalena;25 - 29;Femenino;62533
2032;Caribe;Magdalena;30 - 34;Femenino;61826
2032;Caribe;Magdalena;35 - 39;Femenino;58634
2032;Caribe;Magdalena;40 - 44;Femenino;53943
2032;Caribe;Magdalena;45 - 49;Femenino;49602
2032;Caribe;Magdalena;5 - 9;Femenino;57099
2032;Caribe;Magdalena;50 - 54;Femenino;45414
2032;Caribe;Magdalena;55 - 59;Femenino;40541
2032;Caribe;Magdalena;60 - 64;Femenino;36414
2032;Caribe;Magdalena;65 - 69;Femenino;31566
2032;Caribe;Magdalena;70 - 74;Femenino;24919
2032;Caribe;Magdalena;75 - 79;Femenino;17617
2032;Caribe;Magdalena;80 - 84;Femenino;11376
2032;Caribe;Magdalena;85 - 89;Femenino;8333
2032;Caribe;Magdalena;0 - 4;Masculino;57067
2032;Caribe;Magdalena;10 - 14;Masculino;64370
2032;Caribe;Magdalena;15 - 19;Masculino;68986
2032;Caribe;Magdalena;20 - 24;Masculino;68715
2032;Caribe;Magdalena;25 - 29;Masculino;65300
2032;Caribe;Magdalena;30 - 34;Masculino;62608
2032;Caribe;Magdalena;35 - 39;Masculino;58717
2032;Caribe;Magdalena;40 - 44;Masculino;53231
2032;Caribe;Magdalena;45 - 49;Masculino;47937
2032;Caribe;Magdalena;5 - 9;Masculino;60072
2032;Caribe;Magdalena;50 - 54;Masculino;43149
2032;Caribe;Magdalena;55 - 59;Masculino;38254
2032;Caribe;Magdalena;60 - 64;Masculino;33823
2032;Caribe;Magdalena;65 - 69;Masculino;28689
2032;Caribe;Magdalena;70 - 74;Masculino;22067
2032;Caribe;Magdalena;75 - 79;Masculino;15085
2032;Caribe;Magdalena;80 - 84;Masculino;9320
2032;Caribe;Magdalena;85 - 89;Masculino;6258
2033;Caribe;Magdalena;0 - 4;Femenino;53690
2033;Caribe;Magdalena;10 - 14;Femenino;60381
2033;Caribe;Magdalena;15 - 19;Femenino;64805
2033;Caribe;Magdalena;20 - 24;Femenino;64837
2033;Caribe;Magdalena;25 - 29;Femenino;62536
2033;Caribe;Magdalena;30 - 34;Femenino;61795
2033;Caribe;Magdalena;35 - 39;Femenino;59344
2033;Caribe;Magdalena;40 - 44;Femenino;54908
2033;Caribe;Magdalena;45 - 49;Femenino;50237
2033;Caribe;Magdalena;5 - 9;Femenino;56489
2033;Caribe;Magdalena;50 - 54;Femenino;46195
2033;Caribe;Magdalena;55 - 59;Femenino;41337
2033;Caribe;Magdalena;60 - 64;Femenino;36905
2033;Caribe;Magdalena;65 - 69;Femenino;32300
2033;Caribe;Magdalena;70 - 74;Femenino;25915
2033;Caribe;Magdalena;75 - 79;Femenino;18378
2033;Caribe;Magdalena;80 - 84;Femenino;12001
2033;Caribe;Magdalena;85 - 89;Femenino;8833
2033;Caribe;Magdalena;0 - 4;Masculino;56436
2033;Caribe;Magdalena;10 - 14;Masculino;63290
2033;Caribe;Magdalena;15 - 19;Masculino;68238
2033;Caribe;Magdalena;20 - 24;Masculino;68663
2033;Caribe;Magdalena;25 - 29;Masculino;65540
2033;Caribe;Magdalena;30 - 34;Masculino;62814
2033;Caribe;Magdalena;35 - 39;Masculino;59467
2033;Caribe;Magdalena;40 - 44;Masculino;54356
2033;Caribe;Magdalena;45 - 49;Masculino;48742
2033;Caribe;Magdalena;5 - 9;Masculino;59434
2033;Caribe;Magdalena;50 - 54;Masculino;43982
2033;Caribe;Magdalena;55 - 59;Masculino;39020
2033;Caribe;Magdalena;60 - 64;Masculino;34307
2033;Caribe;Magdalena;65 - 69;Masculino;29362
2033;Caribe;Magdalena;70 - 74;Masculino;22924
2033;Caribe;Magdalena;75 - 79;Masculino;15691
2033;Caribe;Magdalena;80 - 84;Masculino;9768
2033;Caribe;Magdalena;85 - 89;Masculino;6565
2034;Caribe;Magdalena;0 - 4;Femenino;53138
2034;Caribe;Magdalena;10 - 14;Femenino;59425
2034;Caribe;Magdalena;15 - 19;Femenino;64000
2034;Caribe;Magdalena;20 - 24;Femenino;64811
2034;Caribe;Magdalena;25 - 29;Femenino;62625
2034;Caribe;Magdalena;30 - 34;Femenino;61625
2034;Caribe;Magdalena;35 - 39;Femenino;59967
2034;Caribe;Magdalena;40 - 44;Femenino;55848
2034;Caribe;Magdalena;45 - 49;Femenino;50940
2034;Caribe;Magdalena;5 - 9;Femenino;55814
2034;Caribe;Magdalena;50 - 54;Femenino;46925
2034;Caribe;Magdalena;55 - 59;Femenino;42185
2034;Caribe;Magdalena;60 - 64;Femenino;37402
2034;Caribe;Magdalena;65 - 69;Femenino;32985
2034;Caribe;Magdalena;70 - 74;Femenino;26870
2034;Caribe;Magdalena;75 - 79;Femenino;19222
2034;Caribe;Magdalena;80 - 84;Femenino;12581
2034;Caribe;Magdalena;85 - 89;Femenino;9403
2034;Caribe;Magdalena;0 - 4;Masculino;55853
2034;Caribe;Magdalena;10 - 14;Masculino;62383
2034;Caribe;Magdalena;15 - 19;Masculino;67320
2034;Caribe;Magdalena;20 - 24;Masculino;68514
2034;Caribe;Magdalena;25 - 29;Masculino;65797
2034;Caribe;Magdalena;30 - 34;Masculino;62951
2034;Caribe;Magdalena;35 - 39;Masculino;60123
2034;Caribe;Magdalena;40 - 44;Masculino;55429
2034;Caribe;Magdalena;45 - 49;Masculino;49623
2034;Caribe;Magdalena;5 - 9;Masculino;58726
2034;Caribe;Magdalena;50 - 54;Masculino;44799
2034;Caribe;Magdalena;55 - 59;Masculino;39840
2034;Caribe;Magdalena;60 - 64;Masculino;34795
2034;Caribe;Magdalena;65 - 69;Masculino;30003
2034;Caribe;Magdalena;70 - 74;Masculino;23741
2034;Caribe;Magdalena;75 - 79;Masculino;16375
2034;Caribe;Magdalena;80 - 84;Masculino;10180
2034;Caribe;Magdalena;85 - 89;Masculino;6925
2035;Caribe;Magdalena;0 - 4;Femenino;52613
2035;Caribe;Magdalena;10 - 14;Femenino;58389
2035;Caribe;Magdalena;15 - 19;Femenino;63242
2035;Caribe;Magdalena;20 - 24;Femenino;64691
2035;Caribe;Magdalena;25 - 29;Femenino;62760
2035;Caribe;Magdalena;30 - 34;Femenino;61403
2035;Caribe;Magdalena;35 - 39;Femenino;60502
2035;Caribe;Magdalena;40 - 44;Femenino;56699
2035;Caribe;Magdalena;45 - 49;Femenino;51720
2035;Caribe;Magdalena;5 - 9;Femenino;55148
2035;Caribe;Magdalena;50 - 54;Femenino;47642
2035;Caribe;Magdalena;55 - 59;Femenino;43004
2035;Caribe;Magdalena;60 - 64;Femenino;37966
2035;Caribe;Magdalena;65 - 69;Femenino;33640
2035;Caribe;Magdalena;70 - 74;Femenino;27747
2035;Caribe;Magdalena;75 - 79;Femenino;20138
2035;Caribe;Magdalena;80 - 84;Femenino;13124
2035;Caribe;Magdalena;85 - 89;Femenino;10041
2035;Caribe;Magdalena;0 - 4;Masculino;55302
2035;Caribe;Magdalena;10 - 14;Masculino;61371
2035;Caribe;Magdalena;15 - 19;Masculino;66506
2035;Caribe;Magdalena;20 - 24;Masculino;68241
2035;Caribe;Magdalena;25 - 29;Masculino;66022
2035;Caribe;Magdalena;30 - 34;Masculino;63076
2035;Caribe;Magdalena;35 - 39;Masculino;60679
2035;Caribe;Magdalena;40 - 44;Masculino;56414
2035;Caribe;Magdalena;45 - 49;Masculino;50577
2035;Caribe;Magdalena;5 - 9;Masculino;58023
2035;Caribe;Magdalena;50 - 54;Masculino;45648
2035;Caribe;Magdalena;55 - 59;Masculino;40628
2035;Caribe;Magdalena;60 - 64;Masculino;35366
2035;Caribe;Magdalena;65 - 69;Masculino;30619
2035;Caribe;Magdalena;70 - 74;Masculino;24502
2035;Caribe;Magdalena;75 - 79;Masculino;17115
2035;Caribe;Magdalena;80 - 84;Masculino;10575
2035;Caribe;Magdalena;85 - 89;Masculino;7327
2018;Orinoquía;Meta;0 - 4;Femenino;42876
2018;Orinoquía;Meta;10 - 14;Femenino;44537
2018;Orinoquía;Meta;15 - 19;Femenino;45203
2018;Orinoquía;Meta;20 - 24;Femenino;44020
2018;Orinoquía;Meta;25 - 29;Femenino;42288
2018;Orinoquía;Meta;30 - 34;Femenino;39722
2018;Orinoquía;Meta;35 - 39;Femenino;37551
2018;Orinoquía;Meta;40 - 44;Femenino;33402
2018;Orinoquía;Meta;45 - 49;Femenino;30848
2018;Orinoquía;Meta;5 - 9;Femenino;43634
2018;Orinoquía;Meta;50 - 54;Femenino;28834
2018;Orinoquía;Meta;55 - 59;Femenino;24605
2018;Orinoquía;Meta;60 - 64;Femenino;18861
2018;Orinoquía;Meta;65 - 69;Femenino;13709
2018;Orinoquía;Meta;70 - 74;Femenino;9626
2018;Orinoquía;Meta;75 - 79;Femenino;6299
2018;Orinoquía;Meta;80 - 84;Femenino;3839
2018;Orinoquía;Meta;85 - 89;Femenino;3965
2018;Orinoquía;Meta;0 - 4;Masculino;45045
2018;Orinoquía;Meta;10 - 14;Masculino;47227
2018;Orinoquía;Meta;15 - 19;Masculino;48321
2018;Orinoquía;Meta;20 - 24;Masculino;46771
2018;Orinoquía;Meta;25 - 29;Masculino;43740
2018;Orinoquía;Meta;30 - 34;Masculino;40622
2018;Orinoquía;Meta;35 - 39;Masculino;37965
2018;Orinoquía;Meta;40 - 44;Masculino;33214
2018;Orinoquía;Meta;45 - 49;Masculino;30112
2018;Orinoquía;Meta;5 - 9;Masculino;45918
2018;Orinoquía;Meta;50 - 54;Masculino;27940
2018;Orinoquía;Meta;55 - 59;Masculino;23664
2018;Orinoquía;Meta;60 - 64;Masculino;17893
2018;Orinoquía;Meta;65 - 69;Masculino;13345
2018;Orinoquía;Meta;70 - 74;Masculino;9606
2018;Orinoquía;Meta;75 - 79;Masculino;6398
2018;Orinoquía;Meta;80 - 84;Masculino;3994
2018;Orinoquía;Meta;85 - 89;Masculino;4128
2019;Orinoquía;Meta;0 - 4;Femenino;42933
2019;Orinoquía;Meta;10 - 14;Femenino;44412
2019;Orinoquía;Meta;15 - 19;Femenino;45034
2019;Orinoquía;Meta;20 - 24;Femenino;44111
2019;Orinoquía;Meta;25 - 29;Femenino;42844
2019;Orinoquía;Meta;30 - 34;Femenino;40248
2019;Orinoquía;Meta;35 - 39;Femenino;38185
2019;Orinoquía;Meta;40 - 44;Femenino;34196
2019;Orinoquía;Meta;45 - 49;Femenino;31100
2019;Orinoquía;Meta;5 - 9;Femenino;43642
2019;Orinoquía;Meta;50 - 54;Femenino;29282
2019;Orinoquía;Meta;55 - 59;Femenino;25581
2019;Orinoquía;Meta;60 - 64;Femenino;19911
2019;Orinoquía;Meta;65 - 69;Femenino;14506
2019;Orinoquía;Meta;70 - 74;Femenino;10181
2019;Orinoquía;Meta;75 - 79;Femenino;6671
2019;Orinoquía;Meta;80 - 84;Femenino;4033
2019;Orinoquía;Meta;85 - 89;Femenino;4056
2019;Orinoquía;Meta;0 - 4;Masculino;45078
2019;Orinoquía;Meta;10 - 14;Masculino;47034
2019;Orinoquía;Meta;15 - 19;Masculino;48037
2019;Orinoquía;Meta;20 - 24;Masculino;46779
2019;Orinoquía;Meta;25 - 29;Masculino;44209
2019;Orinoquía;Meta;30 - 34;Masculino;40981
2019;Orinoquía;Meta;35 - 39;Masculino;38538
2019;Orinoquía;Meta;40 - 44;Masculino;34026
2019;Orinoquía;Meta;45 - 49;Masculino;30341
2019;Orinoquía;Meta;5 - 9;Masculino;45940
2019;Orinoquía;Meta;50 - 54;Masculino;28307
2019;Orinoquía;Meta;55 - 59;Masculino;24478
2019;Orinoquía;Meta;60 - 64;Masculino;18778
2019;Orinoquía;Meta;65 - 69;Masculino;13911
2019;Orinoquía;Meta;70 - 74;Masculino;9983
2019;Orinoquía;Meta;75 - 79;Masculino;6640
2019;Orinoquía;Meta;80 - 84;Masculino;4055
2019;Orinoquía;Meta;85 - 89;Masculino;4084
2020;Orinoquía;Meta;0 - 4;Femenino;42905
2020;Orinoquía;Meta;10 - 14;Femenino;44865
2020;Orinoquía;Meta;15 - 19;Femenino;45638
2020;Orinoquía;Meta;20 - 24;Femenino;45429
2020;Orinoquía;Meta;25 - 29;Femenino;44178
2020;Orinoquía;Meta;30 - 34;Femenino;41692
2020;Orinoquía;Meta;35 - 39;Femenino;39456
2020;Orinoquía;Meta;40 - 44;Femenino;35720
2020;Orinoquía;Meta;45 - 49;Femenino;31978
2020;Orinoquía;Meta;5 - 9;Femenino;44194
2020;Orinoquía;Meta;50 - 54;Femenino;30125
2020;Orinoquía;Meta;55 - 59;Femenino;26731
2020;Orinoquía;Meta;60 - 64;Femenino;21173
2020;Orinoquía;Meta;65 - 69;Femenino;15486
2020;Orinoquía;Meta;70 - 74;Femenino;10898
2020;Orinoquía;Meta;75 - 79;Femenino;7180
2020;Orinoquía;Meta;80 - 84;Femenino;4308
2020;Orinoquía;Meta;85 - 89;Femenino;4153
2020;Orinoquía;Meta;0 - 4;Masculino;44720
2020;Orinoquía;Meta;10 - 14;Masculino;47369
2020;Orinoquía;Meta;15 - 19;Masculino;48449
2020;Orinoquía;Meta;20 - 24;Masculino;48064
2020;Orinoquía;Meta;25 - 29;Masculino;45865
2020;Orinoquía;Meta;30 - 34;Masculino;42463
2020;Orinoquía;Meta;35 - 39;Masculino;39881
2020;Orinoquía;Meta;40 - 44;Masculino;35643
2020;Orinoquía;Meta;45 - 49;Masculino;31309
2020;Orinoquía;Meta;5 - 9;Masculino;46441
2020;Orinoquía;Meta;50 - 54;Masculino;29149
2020;Orinoquía;Meta;55 - 59;Masculino;25655
2020;Orinoquía;Meta;60 - 64;Masculino;19978
2020;Orinoquía;Meta;65 - 69;Masculino;14674
2020;Orinoquía;Meta;70 - 74;Masculino;10573
2020;Orinoquía;Meta;75 - 79;Masculino;7068
2020;Orinoquía;Meta;80 - 84;Masculino;4314
2020;Orinoquía;Meta;85 - 89;Masculino;4308
2021;Orinoquía;Meta;0 - 4;Femenino;42472
2021;Orinoquía;Meta;10 - 14;Femenino;44964
2021;Orinoquía;Meta;15 - 19;Femenino;45642
2021;Orinoquía;Meta;20 - 24;Femenino;45904
2021;Orinoquía;Meta;25 - 29;Femenino;44807
2021;Orinoquía;Meta;30 - 34;Femenino;42613
2021;Orinoquía;Meta;35 - 39;Femenino;40159
2021;Orinoquía;Meta;40 - 44;Femenino;36811
2021;Orinoquía;Meta;45 - 49;Femenino;32590
2021;Orinoquía;Meta;5 - 9;Femenino;44330
2021;Orinoquía;Meta;50 - 54;Femenino;30574
2021;Orinoquía;Meta;55 - 59;Femenino;27567
2021;Orinoquía;Meta;60 - 64;Femenino;22269
2021;Orinoquía;Meta;65 - 69;Femenino;16375
2021;Orinoquía;Meta;70 - 74;Femenino;11499
2021;Orinoquía;Meta;75 - 79;Femenino;7594
2021;Orinoquía;Meta;80 - 84;Femenino;4517
2021;Orinoquía;Meta;85 - 89;Femenino;4194
2021;Orinoquía;Meta;0 - 4;Masculino;44144
2021;Orinoquía;Meta;10 - 14;Masculino;47402
2021;Orinoquía;Meta;15 - 19;Masculino;48329
2021;Orinoquía;Meta;20 - 24;Masculino;48427
2021;Orinoquía;Meta;25 - 29;Masculino;46584
2021;Orinoquía;Meta;30 - 34;Masculino;43348
2021;Orinoquía;Meta;35 - 39;Masculino;40572
2021;Orinoquía;Meta;40 - 44;Masculino;36768
2021;Orinoquía;Meta;45 - 49;Masculino;31974
2021;Orinoquía;Meta;5 - 9;Masculino;46532
2021;Orinoquía;Meta;50 - 54;Masculino;29524
2021;Orinoquía;Meta;55 - 59;Masculino;26388
2021;Orinoquía;Meta;60 - 64;Masculino;20931
2021;Orinoquía;Meta;65 - 69;Masculino;15276
2021;Orinoquía;Meta;70 - 74;Masculino;10964
2021;Orinoquía;Meta;75 - 79;Masculino;7323
2021;Orinoquía;Meta;80 - 84;Masculino;4429
2021;Orinoquía;Meta;85 - 89;Masculino;4308
2022;Orinoquía;Meta;0 - 4;Femenino;41785
2022;Orinoquía;Meta;10 - 14;Femenino;45130
2022;Orinoquía;Meta;15 - 19;Femenino;45633
2022;Orinoquía;Meta;20 - 24;Femenino;46234
2022;Orinoquía;Meta;25 - 29;Femenino;45378
2022;Orinoquía;Meta;30 - 34;Femenino;43617
2022;Orinoquía;Meta;35 - 39;Femenino;40879
2022;Orinoquía;Meta;40 - 44;Femenino;37874
2022;Orinoquía;Meta;45 - 49;Femenino;33357
2022;Orinoquía;Meta;5 - 9;Femenino;44493
2022;Orinoquía;Meta;50 - 54;Femenino;30983
2022;Orinoquía;Meta;55 - 59;Femenino;28327
2022;Orinoquía;Meta;60 - 64;Femenino;23346
2022;Orinoquía;Meta;65 - 69;Femenino;17308
2022;Orinoquía;Meta;70 - 74;Femenino;12137
2022;Orinoquía;Meta;75 - 79;Femenino;8016
2022;Orinoquía;Meta;80 - 84;Femenino;4752
2022;Orinoquía;Meta;85 - 89;Femenino;4246
2022;Orinoquía;Meta;0 - 4;Masculino;43328
2022;Orinoquía;Meta;10 - 14;Masculino;47529
2022;Orinoquía;Meta;15 - 19;Masculino;48199
2022;Orinoquía;Meta;20 - 24;Masculino;48607
2022;Orinoquía;Meta;25 - 29;Masculino;47215
2022;Orinoquía;Meta;30 - 34;Masculino;44309
2022;Orinoquía;Meta;35 - 39;Masculino;41235
2022;Orinoquía;Meta;40 - 44;Masculino;37868
2022;Orinoquía;Meta;45 - 49;Masculino;32788
2022;Orinoquía;Meta;5 - 9;Masculino;46628
2022;Orinoquía;Meta;50 - 54;Masculino;29894
2022;Orinoquía;Meta;55 - 59;Masculino;27048
2022;Orinoquía;Meta;60 - 64;Masculino;21893
2022;Orinoquía;Meta;65 - 69;Masculino;15942
2022;Orinoquía;Meta;70 - 74;Masculino;11373
2022;Orinoquía;Meta;75 - 79;Masculino;7589
2022;Orinoquía;Meta;80 - 84;Masculino;4557
2022;Orinoquía;Meta;85 - 89;Masculino;4313
2023;Orinoquía;Meta;0 - 4;Femenino;41116
2023;Orinoquía;Meta;10 - 14;Femenino;45319
2023;Orinoquía;Meta;15 - 19;Femenino;45652
2023;Orinoquía;Meta;20 - 24;Femenino;46368
2023;Orinoquía;Meta;25 - 29;Femenino;45916
2023;Orinoquía;Meta;30 - 34;Femenino;44615
2023;Orinoquía;Meta;35 - 39;Femenino;41643
2023;Orinoquía;Meta;40 - 44;Femenino;38880
2023;Orinoquía;Meta;45 - 49;Femenino;34269
2023;Orinoquía;Meta;5 - 9;Femenino;44612
2023;Orinoquía;Meta;50 - 54;Femenino;31396
2023;Orinoquía;Meta;55 - 59;Femenino;29031
2023;Orinoquía;Meta;60 - 64;Femenino;24413
2023;Orinoquía;Meta;65 - 69;Femenino;18316
2023;Orinoquía;Meta;70 - 74;Femenino;12852
2023;Orinoquía;Meta;75 - 79;Femenino;8493
2023;Orinoquía;Meta;80 - 84;Femenino;5030
2023;Orinoquía;Meta;85 - 89;Femenino;4341
2023;Orinoquía;Meta;0 - 4;Masculino;42565
2023;Orinoquía;Meta;10 - 14;Masculino;47719
2023;Orinoquía;Meta;15 - 19;Masculino;48098
2023;Orinoquía;Meta;20 - 24;Masculino;48614
2023;Orinoquía;Meta;25 - 29;Masculino;47781
